Lat,Long,Ocean,Cr_nmol/kg,npp_10,npp_11,npp_12,Year,npp_01,npp_02,npp_04,npp_05,npp_06,npp_07,npp_08,npp_09,npp_03,yearly_mean_npp
-11.9999,-84.0,Pacific,3.472942293926747,771.5128,777.91656,683.41077,2005,745.99054,649.7937,636.6715,587.09686,641.5781,602.24133,683.3033,778.68536,710.9003,689.09174
-10.67,-25.01,Atlantic,2.9176770642337257,264.44077,208.76715,237.33173,2005,181.86392,148.30411,139.84187,165.08035,227.311,247.91867,254.97186,345.3588,149.74512,214.24463
-10.001,-78.38,Pacific,1.9833333333333332,2134.7168,4285.4604,8144.382,2005,4294.537,3166.1401,3542.474,2685.2244,1615.3125,1501.3293,1849.2632,1811.6118,4447.8237,3289.8564
-9.999,-79.134,Pacific,3.022,1667.1144,2030.5809,3060.048,2005,3902.523,5046.5576,4111.9956,1629.7356,1527.6674,1507.3494,1403.9832,1590.0646,5095.1865,2714.4004
-9.922,-80.224,Pacific,3.42,2634.8716,1690.1128,1024.9744,2005,1197.7048,1440.5823,1233.1077,1073.9602,796.1517,1167.4352,1120.5459,1233.5875,1554.6505,1347.307
-9.0,-85.833,Pacific,4.12,760.71014,631.7021,691.171,2005,552.2675,766.094,757.6637,817.38556,767.65906,890.0559,902.1526,914.1386,505.96094,746.4134
-8.41,-24.98,Atlantic,2.829815369967665,353.99326,284.67453,251.1304,2005,203.82384,158.21472,168.75063,198.24039,225.78473,252.37721,343.72867,499.9422,186.6703,260.61093
-8.0,-79.845,Pacific,2.3633333333333333,2186.4487,2033.5901,4315.7344,2005,5106.647,4588.088,5541.8345,2991.753,1820.9493,1598.6165,1597.0125,1653.2877,7585.424,3418.282
-3.583,-85.833,Pacific,3.9299999999999997,761.9073,736.44165,766.99524,2005,591.4651,600.4786,589.2384,588.7089,657.695,624.442,830.15704,914.91254,794.506,704.74567
-2.9625,-25.6148,Atlantic,2.595360888888889,315.34406,313.76126,402.03036,2005,340.91873,273.79926,347.63525,309.53055,344.7822,374.78775,537.75354,354.9496,318.6691,352.83017
1.68,-25.01,Atlantic,2.7292743130922723,278.42654,338.5826,403.26038,2005,325.50793,333.7293,317.64896,332.68536,462.7343,590.64014,544.89655,354.98798,342.752,385.48767
2.433333333333334,-102.0,Pacific,4.3,494.4113,413.11002,422.9777,2005,453.5975,443.42758,382.47824,420.61386,395.67157,471.40387,501.1779,533.45856,412.87485,445.43356
11.83333333333333,-103.8333333333333,Pacific,3.1154545454545457,411.75397,428.59018,552.42896,2005,549.7232,293.5391,307.272,265.35648,260.38177,294.82977,344.1033,371.08682,506.88068,382.1622
12.0325,-28.9805,Atlantic,2.606471166666667,387.4909,444.65375,461.6965,2005,635.0311,401.3348,415.42545,393.8476,358.5071,321.23245,245.36754,344.46982,523.72675,411.0653
12.5882,-17.5724,Atlantic,2.214833875,955.91187,1321.6063,1791.6196,2005,3420.8882,3972.4922,3675.7595,1244.6667,759.20544,1308.2968,889.57764,699.96344,7329.7983,2280.8157
12.5942,-17.9199,Atlantic,2.5420315555555555,603.50757,812.2893,743.7467,2005,1677.6707,2854.327,2639.284,732.5957,514.6698,963.71313,857.74036,515.05505,4512.631,1452.2692
12.61,-17.7157,Atlantic,2.572664178571429,931.9855,939.5866,1116.098,2005,2107.799,3149.0264,2898.391,880.08167,519.7708,1190.5259,876.548,527.65704,5336.8286,1706.1914
12.612,-17.5728,Atlantic,2.18983575,955.91187,1321.6063,1791.6196,2005,3420.8882,3972.4922,3675.7595,1244.6667,759.20544,1308.2968,889.57764,699.96344,7329.7983,2280.8157
12.74366666666667,-28.5015,Atlantic,2.849897804814339,374.23526,585.8336,454.81158,2005,575.70685,407.98425,432.381,451.95285,362.1562,372.33475,284.3328,384.38724,566.3882,437.7087
12.83333333333333,103.9333333333333,Pacific,15.8,,,,2005,,,,,,,,,,
15.0,-107.0,Pacific,2.8378695652173915,299.4108,299.58365,323.66284,2005,288.19406,306.7196,265.36356,272.76248,278.88132,298.42957,301.21692,283.42834,320.5709,294.85196
16.8,-106.9,Pacific,3.496111111111111,330.7043,276.37515,291.19437,2005,296.73306,367.19043,345.0259,299.94495,319.91205,272.48053,321.33646,410.5399,371.7705,325.26727
17.27893333333333,-32.15118333333334,Atlantic,2.7914761140638444,229.1343,261.52084,280.60544,2005,330.131,314.54254,297.17365,323.42346,308.6225,376.5928,276.0354,243.5616,355.61417,299.7465
18.2,-104.2,Pacific,3.09375,464.7372,444.02844,440.44446,2005,531.6373,868.98883,664.2307,460.49136,661.99493,370.6059,322.4377,351.02283,580.9265,513.46216
18.9,-108.8,Pacific,2.9788888888888887,326.02322,295.86407,364.30487,2005,333.23108,550.0149,438.13382,405.66235,490.37442,383.17966,313.37482,263.2021,469.25046,386.0513
20.0,-106.0,Pacific,2.772307692307692,929.68805,621.9238,1990.4474,2005,693.57733,1173.4526,1776.7034,3029.6067,970.96954,425.01508,380.62048,1530.813,1549.8136,1256.0525
20.9,-108.0,Pacific,2.9250000000000003,324.4629,312.5224,375.56415,2005,476.9905,510.21646,551.5863,485.64627,471.713,421.8251,469.88837,1151.5015,664.71326,518.05255
21.0,-132.0,Pacific,3.9208317958005945,225.60269,232.70767,211.04968,2005,239.70375,218.7901,266.81482,255.28712,291.02695,278.76617,257.559,236.24294,259.21304,247.73033
21.47666666666667,-126.595,Pacific,3.3438615061310726,246.6972,266.70883,253.2183,2005,277.85226,222.60316,271.43857,254.26567,261.76447,259.03296,275.537,272.80258,322.02612,265.3289
23.485,-117.0216666666667,Pacific,3.4616646002789655,262.1528,359.33298,397.64206,2005,411.5761,311.4863,346.45035,339.40823,396.81943,378.55157,323.3141,263.4771,322.74002,342.74594
24.0,-42.0,Atlantic,2.9149999999999996,166.41263,210.95692,261.66397,2005,216.25494,195.67499,166.25044,201.61017,189.78127,171.20572,197.9023,188.96567,205.85077,197.71082
24.16716666666667,-160.2538333333333,Pacific,3.01,215.23515,232.02888,243.0554,2005,303.8563,312.4508,301.7061,248.75272,253.12259,265.55493,226.78923,190.27324,330.85208,260.30646
24.28333333333333,-114.9833333333333,Pacific,3.1889373243116528,403.19125,353.1038,384.166,2005,399.25305,385.828,489.44272,490.2883,499.32703,418.70914,376.05823,332.14975,535.46796,422.24878
24.69833333333333,-114.1066666666667,Pacific,3.0910074438492483,465.0462,435.42316,401.50018,2005,449.43674,421.03314,498.54865,556.93835,508.62256,529.3188,492.96497,459.88657,585.7043,483.70193
25.98333333333333,-47.13333333333333,Atlantic,2.954285714285714,161.35825,177.72903,213.59947,2005,241.45735,244.29405,201.4055,213.96724,167.51772,168.0318,159.5416,173.21945,198.7969,193.40985
26.14,-35.19483333333334,Atlantic,2.8124520083911744,181.97789,230.05586,248.05592,2005,297.65033,251.90268,204.26712,239.11191,165.02296,188.73135,191.05463,208.00407,275.4983,223.44441
30.0,-140.0,Pacific,3.855384615384615,230.69221,265.92673,281.2275,2005,338.11856,289.98645,245.0454,298.26874,315.53625,307.19016,279.89685,243.89186,241.96935,278.14584
32.16666666666666,-64.5,Atlantic,2.985199082760058,186.95775,255.30435,287.846,2005,338.46085,493.4929,476.22552,396.15683,295.37677,205.33185,180.86476,180.3712,501.1768,316.46378
32.2,-64.5,Atlantic,2.9,188.99956,253.12305,277.0785,2005,349.77475,513.2022,468.52988,421.30798,300.5209,212.78682,184.40433,183.20312,471.33463,318.6888
32.66666666666666,-29.41666666666667,Atlantic,4.35,252.92572,299.89832,327.27252,2005,405.84445,659.397,534.1768,504.13028,319.78204,304.39862,258.3421,249.86482,692.6357,400.72238
33.36666666666667,-27.5,Atlantic,2.9729166666666664,252.08043,316.72614,366.57956,2005,463.5857,748.9148,566.6445,479.0254,360.75473,307.67728,253.06401,249.38092,570.799,411.26938
34.0,-158.0,Pacific,3.193636363636364,220.73065,295.78738,405.70526,2005,406.1917,593.04425,538.20764,516.2356,393.4982,304.24948,255.39084,232.58195,444.22034,383.82028
34.11666666666667,-41.73333333333333,Atlantic,3.11,258.59998,322.6222,372.79565,2005,482.27237,703.7859,628.1268,449.64725,422.7602,296.89728,231.46497,217.50096,717.43823,425.32602
34.23,-120.03,Pacific,2.5625,2534.6477,3427.2124,2225.4646,2005,1296.1088,1750.7985,6674.8486,4535.9795,3314.636,2723.1162,2096.671,2580.5422,2339.9844,2958.3342
35.7,-40.76666666666667,Atlantic,2.9678571428571425,268.67596,374.09045,344.881,2005,419.92062,654.4014,654.3014,614.00256,528.18396,347.73224,265.12784,230.06679,739.3871,453.39767
35.92283333333334,-26.87926666666667,Atlantic,2.6555652751315826,320.4287,415.71518,471.98608,2005,439.98987,703.739,595.62555,523.10944,425.58432,386.03772,332.0445,309.8951,584.71466,459.0725
35.93333333333333,-5.566666666666666,Mediterranean,3.0066666666666664,832.04865,687.0323,465.07733,2005,553.67706,970.0096,1440.9227,1121.0497,1794.5154,1522.6913,1324.1046,1010.60443,1020.4997,1061.8527
36.16666666666666,15.58333333333333,Mediterranean,3.1866666666666665,389.3821,361.05774,445.36548,2005,482.71124,543.7711,674.94495,612.4283,543.8131,454.98868,388.371,356.44238,695.61383,495.74084
37.95,-31.26666666666667,Atlantic,3.105,373.1736,427.94492,490.9363,2005,507.6377,755.1081,706.3087,728.1683,551.2921,443.2222,386.68652,325.6506,594.10974,524.1866
39.43333333333333,-23.23333333333333,Atlantic,2.873,341.53665,437.0387,360.7558,2005,406.01483,537.4451,750.16187,761.62146,530.0924,467.58298,368.1324,335.98224,661.856,496.5184
39.98333333333333,6.5,Mediterranean,3.2577777777777777,378.39755,357.31027,401.66818,2005,583.5204,725.9531,804.7413,597.6164,531.2169,444.6179,389.8412,378.36862,857.30194,537.5461
41.99716666666666,-158.0085,Pacific,3.0271428571428567,467.5349,382.6938,297.69733,2005,439.54907,401.185,379.07877,686.9086,608.8507,671.0151,616.72,456.20328,514.9532,493.53247
42.24181666666667,-19.1961,Atlantic,2.7699134028822447,408.2409,397.61978,360.8341,2005,367.5173,473.78928,920.7722,958.6387,748.7936,516.15204,472.81195,451.09808,640.8765,559.762
45.0,145.0,Pacific,3.3052264808362373,1331.6116,668.13934,215.94397,2005,,181.67587,558.32477,787.8678,1965.268,1238.5499,1127.6447,1311.0063,259.81754,876.8953
46.0,-158.0,Pacific,3.1285714285714286,481.47018,290.64975,216.7267,2005,231.18217,361.36874,383.72992,464.5377,473.73502,492.8876,512.1639,675.5644,362.17896,412.18295
46.07166666666667,-129.9283333333333,Pacific,5.25703564727955,446.45255,349.04135,249.15872,2005,185.58188,370.05023,448.68222,808.1164,946.4137,651.29376,495.21323,414.36313,504.34357,489.0593
47.2434,-9.33188333333333,Atlantic,2.8271901147291607,552.90436,347.95123,193.34833,2005,174.79417,628.51886,1389.8911,958.63696,1110.034,624.00275,570.57574,467.3682,384.1616,616.84894
49.566,-138.667,Pacific,2.974634146341464,305.0533,285.80753,,2005,227.18376,413.61328,479.3219,608.969,605.96295,702.294,514.13855,425.15912,306.86664,443.12454
50.0,-145.0,Pacific,3.6784019415902725,420.71432,211.105,,2005,168.04486,364.97247,408.64468,614.0191,632.28345,856.1451,814.418,895.0706,331.4232,519.7128
50.00166666666667,-145.0,Pacific,3.095,420.71432,211.105,,2005,168.04486,364.97247,408.64468,614.0191,632.28345,856.1451,814.418,895.0706,331.4232,519.7128
54.5,-48.46,Atlantic,2.942720047983206,547.63556,209.0991,,2005,,214.4419,400.84064,1398.7977,1677.8296,1061.4651,908.89386,610.73535,213.61543,724.3354
55.0,-147.2158333333333,Pacific,3.25,380.22437,,,2005,,321.38837,393.11316,664.6182,901.50104,1061.0752,675.7707,585.2506,284.96667,585.3231
69.5,-137.9833333333333,Arctic,1.730899048197846,,,,2005,,,,,,4057.8694,2837.5557,1235.5145,,2710.3132
69.66666666666667,-138.15,Arctic,1.884756741370988,,,,2005,,,,,,3776.7368,2605.1008,1145.8462,,2509.228
69.81666666666666,-138.3333333333333,Arctic,1.827060106431059,,,,2005,,,,,,3359.6606,2220.251,1128.4364,,2236.116
70.0,-138.0,Arctic,1.90398895301763,,,,2005,,,,,,2785.4475,2006.9613,1212.3955,,2001.6014
71.1,-139.0166666666667,Arctic,1.9953419583391834,,,,2005,,,,,298.82205,1065.5712,1155.6722,426.46588,,736.6328
72.51666666666667,-136.6833333333333,Arctic,2.416847930261436,,,,2005,,,,,,,,,,
72.8,-159.62,Arctic,1.6675,,,,2005,,,,,,,465.31558,278.6658,,371.9907
74.63333333333334,-137.3333333333333,Arctic,2.839956586487576,,,,2005,,,,,,,,,,
85.13,-150.1,Arctic,2.4526086956521738,,,,2005,,,,,,,,,,
-67.29,163.536,Southern Ocean,3.835823175579897,,,,2006,,239.24782,,,,,,,87.66884,163.45833
-67.189,145.721,Southern Ocean,3.7810159689477536,,,,2006,,,,,,,,,,
-67.1,167.36,Southern Ocean,3.858050465689068,,,,2006,128.77882,148.51944,,,,,,,95.15991,124.15273
-63.963,-66.242,Southern Ocean,3.8113168770861883,,261.3433,275.8288,2006,717.03314,298.70145,98.89626,,,,,,144.17912,299.33035
-59.611,148.64,Southern Ocean,3.78023700507115,94.03606,149.78812,254.92085,2006,174.97939,120.39222,106.57449,,,,37.36664,60.21127,104.373474,122.51584
-59.6,-67.92,Southern Ocean,3.63,152.42418,197.10442,275.1231,2006,297.197,150.30438,99.9936,,,,64.282,104.946625,120.08046,162.38397
-59.6,-67.919,Southern Ocean,3.71209750575196,152.42418,197.10442,275.1231,2006,297.197,150.30438,99.9936,,,,64.282,104.946625,120.08046,162.38397
-54.83,-95.68,Southern Ocean,3.6659999999999995,181.25964,221.44252,398.8336,2006,356.11337,161.9947,114.89456,93.00878,,,93.192,147.46811,169.99965,193.82071
-53.583,149.298,Southern Ocean,3.489904376667043,207.36118,196.89505,261.31003,2006,342.59314,158.47638,168.08319,89.93625,,,89.01402,134.83235,199.13739,184.76392
-53.2,-118.13,Southern Ocean,3.6333333333333333,324.0722,356.4338,296.93863,2006,245.43538,170.92421,140.4955,116.21445,,,105.221664,199.27988,166.05777,212.10735
-50.99,-72.04,Southern Ocean,3.71,,,,2006,,,,,,,,,,
-49.906,141.931,Southern Ocean,3.3225,265.6228,413.5568,440.4079,2006,395.3278,260.93887,208.30144,125.17054,,121.785194,152.72548,210.39935,206.44131,254.60707
-49.393,150.389,Southern Ocean,3.244285714285714,281.49905,329.09677,482.44064,2006,612.90674,263.81454,216.25739,139.35106,,120.519966,148.47574,209.60167,341.80182,285.97867
-47.0,141.9,Southern Ocean,3.514688225129975,314.50714,477.30853,726.322,2006,386.9322,391.559,241.78014,154.76337,130.2062,139.84557,179.94406,244.33612,396.24362,315.31232
-46.97,141.93,Southern Ocean,2.9738178106991984,314.50714,477.30853,726.322,2006,386.9322,391.559,241.78014,154.76337,130.2062,139.84557,179.94406,244.33612,396.24362,315.31232
-45.7,153.5,Southern Ocean,3.4626901228000735,433.72195,555.1387,936.6263,2006,1094.811,1066.3771,549.42285,298.64035,195.47536,181.6625,219.39061,302.2785,549.0736,531.8849
-41.9,-35.43,Atlantic,2.9048153040828515,663.2326,818.5814,1016.4559,2006,1336.3677,869.8707,704.4879,511.9828,278.39145,274.75998,361.73404,474.3623,918.657,685.74023
-40.4,153.9,Pacific,3.1583256230805192,973.98804,1119.8629,1337.4274,2006,907.55664,565.59375,678.3796,498.53802,397.49225,325.47037,411.16385,711.7991,1233.6779,763.41254
-40.36,-31.04,Atlantic,2.926442647019276,717.25433,1135.6827,952.68445,2006,863.9809,462.54718,405.9151,346.8749,306.26483,235.6706,295.78326,358.06,640.60785,560.1105
-40.3,153.5,Pacific,4.81,854.53296,1158.2582,1281.0138,2006,837.0252,481.35727,710.4731,503.7815,381.2825,340.91785,499.56558,596.7882,1002.14215,720.5949
-34.67,154.55,Pacific,3.504695380939145,835.8585,471.95227,718.3117,2006,415.44638,305.25854,350.97913,462.25793,417.58755,431.3512,565.62555,904.4129,458.59464,528.13635
-32.5,-175.0,Pacific,3.9383774735489814,340.08582,301.92636,336.14752,2006,307.99588,268.6993,245.71988,295.2145,372.84427,462.62527,582.3668,431.83145,286.8033,352.6884
-32.5,180.0,Pacific,3.126575779524156,533.8192,628.56195,506.79245,2006,333.61,340.8581,298.21484,334.08176,418.93347,506.97675,532.1184,878.3108,320.12323,469.3667
-30.0,155.0,Pacific,3.1625591137119584,471.03128,475.6788,341.01947,2006,327.55823,330.6615,318.43124,348.9036,458.76776,460.5255,613.76276,769.17676,288.46927,433.66553
-30.0,160.0,Pacific,3.2097407291094324,574.30383,422.6218,444.73666,2006,321.20898,264.26224,313.71198,313.0147,450.06348,493.5178,506.7152,770.24304,321.90063,433.02505
-30.0,165.0,Pacific,3.6301483198021893,604.70856,423.09024,495.96426,2006,270.67685,313.26868,294.2376,335.50247,375.53152,438.08163,463.6,748.40405,362.14685,427.10107
-30.0,170.0,Pacific,3.4696973419068704,682.72833,400.9062,394.2101,2006,298.04977,271.6358,259.31726,331.70572,428.69522,455.0286,547.2508,656.15265,330.79898,421.3733
-30.0,175.0,Pacific,3.1924015710686833,612.61456,353.00626,351.5153,2006,250.99077,261.48776,236.05615,269.33292,331.95935,411.80124,550.6615,647.77576,399.67545,389.73975
-26.25,-103.96,Pacific,3.295,113.525276,107.86736,122.34609,2006,85.2411,85.14346,91.836395,125.95065,179.4518,197.0973,222.68536,187.24013,85.322395,133.64227
-23.72578333333333,-24.92083333333333,Atlantic,2.8862909263908265,195.83388,213.46935,209.59082,2006,161.26033,146.22264,139.05026,175.10973,220.83331,262.90283,245.18738,212.25493,131.77089,192.79054
-21.56666666666667,-114.3,Pacific,4.699999999999999,117.347275,119.737755,162.73119,2006,78.8642,90.28456,84.097496,91.663704,145.00058,160.98372,168.9675,145.66026,81.58785,120.57718
-21.38333333333333,-114.2833333333333,Pacific,5.114285714285714,138.65607,122.443275,170.30289,2006,96.48716,103.6535,92.22701,118.856895,142.59833,154.61238,164.19022,142.34647,88.85221,127.935524
-16.819,-72.841,Pacific,2.6566666666666667,2332.4634,3374.9392,4731.658,2006,4819.608,3519.267,3778.2224,2449.695,1271.6895,1219.9637,1578.2162,2142.9036,3887.0095,2925.4697
-15.999,-76.998,Pacific,3.76,789.43427,956.55115,1779.1925,2006,984.47626,446.57703,412.48746,405.5834,623.2647,595.18665,721.0414,791.3,511.75638,751.4043
-14.0,-99.0,Pacific,3.5985996122424173,461.81558,440.73764,434.23306,2006,462.8371,436.3904,345.18958,366.63553,373.38812,383.42294,410.3614,353.36557,427.06955,407.95386
-14.0,-77.06,Pacific,5.3475,1583.2787,2134.282,2886.6885,2006,2689.4624,1547.0796,1260.7418,2497.187,1148.1838,1268.412,1331.8314,1899.4513,4428.0454,2056.2202
-13.666,-76.785,Pacific,2.766666666666667,2060.6108,4662.152,5867.152,2006,6510.812,5727.851,3207.1106,2909.5945,2016.651,1364.2734,1500.4506,2331.411,5620.5684,3648.2195
-12.363,-77.0,Pacific,2.1550000000000002,3421.0017,4899.3022,4748.495,2006,5827.701,5720.999,3852.7524,4241.1694,2278.4097,1327.3269,1032.6736,1708.7234,7851.483,3909.17
-12.0481,-78.3143,Pacific,2.633326026071368,1583.7104,1236.9662,951.9464,2006,1464.5046,4383.78,5305.9663,2222.8462,1545.402,820.10455,853.9455,1379.533,3348.4153,2091.4268
-12.0471,-77.4325,Pacific,2.342040085557373,2632.6912,6368.395,3167.9475,2006,5870.401,7324.9614,4994.446,3001.7517,1595.987,2232.9712,1083.585,1908.6349,7447.373,3969.0957
-12.0451,-77.657,Pacific,2.7913146662115818,2668.01,4840.9546,3026.4993,2006,4684.027,6902.1147,4791.092,3349.0403,1545.6594,1776.66,927.1781,1719.3435,7986.4126,3684.7498
-12.0449,-77.3761,Pacific,2.746059475986703,2632.6912,6368.395,3167.9475,2006,5870.401,7324.9614,4994.446,3001.7517,1595.987,2232.9712,1083.585,1908.6349,7447.373,3969.0957
-12.0448,-78.1669,Pacific,3.607777993342297,1837.2661,2073.3425,1130.6986,2006,2322.5342,3909.6716,4959.073,2602.3252,1543.2219,915.72955,801.485,1658.3427,5285.0,2419.8909
-12.0446,-77.7099,Pacific,2.525425829219805,2779.5173,3839.6824,2558.4722,2006,3749.1675,6912.7163,5951.2324,3913.0703,1638.3472,1039.5479,935.67523,1714.557,7644.975,3556.4138
-12.01,-79.2,Pacific,3.5559957419451718,1103.9797,932.4769,903.35095,2006,853.2949,2455.3186,2394.43,1538.762,973.31586,725.26306,978.4623,946.81036,1537.3533,1278.5681
-11.9999,-84.0,Pacific,3.472942293926747,753.88947,762.57227,827.6301,2006,590.20337,576.9543,599.26654,570.1436,656.7198,664.6581,495.86957,681.89514,710.9003,657.55853
-10.67,-25.01,Atlantic,2.9176770642337257,218.1708,176.21292,180.91983,2006,213.85924,141.97981,159.798,172.37836,168.51395,232.475,240.5459,238.7523,149.74512,191.11261
-10.001,-78.38,Pacific,1.9833333333333332,3136.4995,3783.0156,6286.644,2006,5685.8164,4877.372,4084.8264,3707.4524,1848.7714,1804.9404,1680.2717,2444.7678,4447.8237,3649.0173
-9.999,-79.134,Pacific,3.022,2057.378,1876.0764,2960.5386,2006,6562.8647,4831.1865,7147.2915,1857.5876,1474.3606,1428.7445,1585.9993,1646.4819,5095.1865,3210.3083
-9.922,-80.224,Pacific,3.42,1064.7091,1149.3885,1842.4503,2006,1045.1024,952.4001,1469.955,907.09534,749.19794,758.6031,911.02124,873.1441,1554.6505,1106.4766
-9.0,-85.833,Pacific,4.12,675.37396,783.5612,650.3114,2006,737.39465,510.96378,490.94495,541.793,630.67084,756.78894,602.3025,862.90045,505.96094,645.74725
-8.41,-24.98,Atlantic,2.829815369967665,248.23259,216.01263,197.66315,2006,233.91077,168.44777,154.51761,158.82523,191.1888,243.11015,285.4424,264.79233,186.6703,212.40114
